"","Protein.Group","Protein.ID","Accession","X.10lgP","Coverage....","Coverage.....Sample.1","Coverage.....Sample.2","Coverage.....Sample.3","Coverage.....Sample.4","Coverage.....Sample.5","Coverage.....Sample.6","Coverage.....Sample.7","Coverage.....Sample.8","Coverage.....Sample.9","Coverage.....Sample.10","Coverage.....Sample.11","Coverage.....Sample.12","Coverage.....Sample.13","Coverage.....Sample.14","Coverage.....Sample.15","Coverage.....Sample.16","Coverage.....Sample.17","Coverage.....Sample.18","Coverage.....Sample.19","Coverage.....Sample.20","Coverage.....Sample.21","Coverage.....Sample.22","Coverage.....Sample.23","Coverage.....Sample.24","Coverage.....Sample.25","Coverage.....Sample.26","Coverage.....Sample.27","Coverage.....Sample.28","Coverage.....Sample.29","Coverage.....Sample.30","Coverage.....Sample.31","Coverage.....Sample.32","Coverage.....Sample.33","BT_1","BT_2","BT_3","BT_4","BT_5","BT_6","BT_7","BT_8","BT_9","BT_10","BT_11","BT_12","BT_13","BT_14","CJK_1","CJK_2","CJK_3","CJK_4","CJK_5","CJK_6","CJK_7","CJK_8","CJK_9","CJK_10","CJK_11","CJK_12","CJK_13","CJK_14","CJK_16","CJK_17","CJK_18","CJK_19","CJK_20","X.Peptides","X.Unique","X.Spec.Sample.1","X.Spec.Sample.2","X.Spec.Sample.3","X.Spec.Sample.4","X.Spec.Sample.5","X.Spec.Sample.6","X.Spec.Sample.7","X.Spec.Sample.8","X.Spec.Sample.9","X.Spec.Sample.10","X.Spec.Sample.11","X.Spec.Sample.12","X.Spec.Sample.13","X.Spec.Sample.14","X.Spec.Sample.15","X.Spec.Sample.16","X.Spec.Sample.17","X.Spec.Sample.18","X.Spec.Sample.19","X.Spec.Sample.20","X.Spec.Sample.21","X.Spec.Sample.22","X.Spec.Sample.23","X.Spec.Sample.24","X.Spec.Sample.25","X.Spec.Sample.26","X.Spec.Sample.27","X.Spec.Sample.28","X.Spec.Sample.29","X.Spec.Sample.30","X.Spec.Sample.31","X.Spec.Sample.32","X.Spec.Sample.33","PTM","Avg..Mass","Description...",Gene_id
"1",10,181,"Q09666|AHNK_HUMAN",585.27,73,56,52,56,50,55,56,56,54,52,48,52,50,58,53,43,24,49,41,48,36,51,36,49,43,51,37,36,40,32,42,42,32,45,3208900000,2374900000,2880800000,1909900000,3236700000,3255400000,3441100000,2.948e+09,2548700000,1770600000,2411100000,2.038e+09,3105200000,2409800000,2296400000,201810000,5520600000,1276900000,3526700000,1.872e+09,5389500000,1.107e+09,5.859e+09,3463400000,7258500000,1182700000,2700500000,2351600000,1754100000,1.479e+09,1692100000,595420000,1666300000,475,475,628,506,478,405,590,506,572,538,488,399,432,459,606,522,333,161,455,301,444,297,503,329,489,418,516,272,370,266,226,330,302,231,334,"Carboxymethyl; Deamidation (NQ); Acetylation (Protein N-term); Oxidation (M)",629114,"Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2",AHNAK
"2456",2753,2078,"Q14694|UBP10_HUMAN",96.09,13,0,0,2,2,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,2,2,0,0,0,0,3,6,0,0,0,0,NA,NA,114870,1287600,1008300,NA,NA,NA,NA,NA,NA,NA,NA,NA,916500,NA,NA,458830,NA,NA,0,3447700,0,NA,NA,NA,NA,1229700,809220,NA,NA,NA,NA,7,7,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,2,0,0,0,0,1,4,0,0,0,0,"Deamidation (NQ); Acetylation (Protein N-term)",87134,"Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2;;",PLA2G15
"2457",3045,2066,"P16083|NQO2_HUMAN",96.01,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,17,5,8,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,524540,NA,1335100,1410100,0,2619300,NA,NA,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,0,0,"Deamidation (NQ); Acetylation (Protein N-term)",25919,"Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Homo sapiens OX=9606 GN=NQO2 PE=1 SV=5;;",F11R
"2458",2297,3416,"P49321|NASP_HUMAN",95.66,9,0,2,1,1,0,3,0,0,0,0,0,0,0,0,4,3,4,3,3,4,4,0,0,0,4,3,3,3,3,3,0,0,0,NA,0,228260,0,NA,971520,NA,NA,NA,NA,NA,NA,NA,NA,10523000,839770,6175700,2500600,2578800,7361900,2827300,NA,NA,NA,4609300,5176400,781600,4069600,1562500,684920,NA,NA,NA,6,6,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,2,5,1,1,2,2,0,0,0,2,2,1,1,1,1,0,0,0,"Deamidation (NQ); Oxidation (M)",85238,"Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2;;",ACTL6A
"2459",2431,9676,"P63098|CANB1_HUMAN",95.6,35,17,0,17,17,18,17,17,0,17,0,17,0,17,17,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,0,0,0,1874600,NA,1976300,536670,2550200,1273600,1852600,NA,1173000,NA,1450100,NA,1202700,256530,558660,NA,623680,NA,0,NA,321450,NA,0,NA,2701600,NA,1357700,NA,300720,NA,NA,NA,NA,3,3,1,0,2,2,4,1,1,0,2,0,1,0,1,1,1,0,1,0,1,0,1,0,2,0,3,0,2,0,2,0,0,0,0,"Deamidation (NQ)",19300,"Calcineurin subunit B type 1 OS=Homo sapiens OX=9606 GN=PPP3R1 PE=1 SV=2;;;",MYLK
"2460",2749,1864,"Q9Y6Q2|STON1_HUMAN",95.46,20,0,0,0,0,0,0,2,0,2,0,0,0,0,7,0,0,0,3,0,1,0,0,0,2,0,3,0,4,0,3,5,0,0,NA,NA,NA,NA,NA,NA,386400,NA,183480,NA,NA,NA,NA,1023300,NA,NA,NA,1402200,NA,774240,NA,NA,NA,0,NA,2346900,NA,11818000,NA,102600,7592500,NA,NA,10,10,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,1,4,0,0,"Carboxymethyl; Deamidation (NQ)",83141,"Stonin-1 OS=Homo sapiens OX=9606 GN=STON1 PE=1 SV=2;;",TNFAIP2
"2461",2490,1783,"P53990|IST1_HUMAN",95.38,51,13,4,10,25,2,0,2,0,0,0,0,0,0,2,4,0,0,2,0,0,10,2,2,0,13,4,2,11,0,0,2,0,2,0,903940,6156600,332430,327290,NA,371700,NA,NA,NA,NA,NA,NA,340030,320100,NA,NA,2922600,NA,NA,0,0,9052500,NA,9288500,2754400,0,2927800,NA,NA,4762000,NA,1832900,10,10,1,2,1,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,5,3,2,3,0,0,1,0,1,"Carboxymethyl; Deamidation (NQ)",39751,"IST1 homolog OS=Homo sapiens OX=9606 GN=IST1 PE=1 SV=1;;",CEPT1
"2462",2484,2169,"Q8WWI5|CTL1_HUMAN",95.29,13,2,2,0,0,2,2,2,2,2,2,2,0,0,0,2,0,2,4,0,5,2,2,0,0,0,8,0,4,2,0,0,0,0,9099400,1989200,NA,NA,6082900,233960,10644000,3663500,8387900,370950,10085000,NA,NA,NA,2064600,NA,639610,175310,NA,3643200,402480,736670,NA,NA,NA,3036300,NA,4774600,1542800,NA,NA,NA,NA,8,8,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,2,0,3,1,1,0,0,0,6,0,3,2,0,0,0,0,"Carboxymethyl; Deamidation (NQ); Oxidation (M)",73302,"Choline transporter-like protein 1 OS=Homo sapiens OX=9606 GN=SLC44A1 PE=1 SV=1;",PPIL4
"2463",2563,2570,"Q8IV20|LACC1_HUMAN",95.28,10,3,0,0,0,3,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,2583100,NA,NA,NA,3179400,NA,NA,NA,3576900,839650,NA,NA,2270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3859400,NA,NA,NA,NA,547700,NA,NA,NA,NA,NA,3,3,1,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,"Acetylation (Protein N-term)",47780,"Purine nucleoside phosphorylase LACC1 OS=Homo sapiens OX=9606 GN=LACC1 PE=1 SV=1;;;",SERINC1
"2464",2830,2282,"Q9NZL4|HPBP1_HUMAN",95.25,28,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,9,0,7,5,3,0,NA,NA,89862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449980,NA,NA,NA,NA,NA,NA,NA,NA,246630,NA,NA,0,NA,0,727500,115950,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,"Carboxymethyl; Deamidation (NQ)",39303,"Hsp70-binding protein 1 OS=Homo sapiens OX=9606 GN=HSPBP1 PE=1 SV=2;;",SMG9
"2465",2571,2347,"Q96RQ1|ERGI2_HUMAN",95.04,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,5,0,5,0,2,0,7,0,2,5,6,0,2,5,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,151230,NA,1331100,NA,2471100,NA,1853400,NA,2671800,NA,466810,1154400,0,NA,586180,2475000,773400,2072000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,2,0,1,1,1,0,1,1,1,2,"Deamidation (NQ); Oxidation (M)",42549,"Endoplasmic reticulum-Golgi intermediate compartment protein 2 OS=Homo sapiens OX=9606 GN=ERGIC2 PE=1 SV=2;;",NUP214
"2466",1954,2662,"O95168|NDUB4_HUMAN",94.94,39,8,8,8,8,8,0,8,0,8,8,0,8,0,0,25,8,32,10,18,32,22,0,8,32,24,18,8,32,18,8,18,0,8,1558900,1198300,1748000,2224800,931170,NA,1208800,NA,813820,676080,NA,860160,NA,NA,1.27e+08,226720,10851000,562870,16939000,18646000,4848000,NA,5092400,4015600,12609000,7367200,5485800,9252700,3603100,1570200,2879600,NA,1706400,4,4,1,1,1,1,1,0,1,0,1,1,0,1,0,0,5,1,5,1,5,7,3,0,1,4,5,2,2,4,3,1,3,0,1,"Deamidation (NQ)",15209,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens OX=9606 GN=NDUFB4 PE=1 SV=3;;;",STX8
"2467",2705,2694,"P10114|RAP2A_HUMAN",94.91,26,0,0,0,7,0,7,0,0,0,0,0,6,0,20,0,6,0,7,0,6,0,0,0,0,0,8,0,14,6,0,0,0,0,NA,NA,NA,303450,NA,635730,NA,NA,NA,NA,NA,NA,NA,624960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,554020,NA,1139900,NA,NA,NA,NA,NA,4,3,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,"",20615,"Ras-related protein Rap-2a OS=Homo sapiens OX=9606 GN=RAP2A PE=1 SV=1;;;",RRM1
"2468",3177,2018,"O43150|ASAP2_HUMAN",94.84,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,74889,NA,NA,NA,NA,NA,NA,NA,NA,76110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316410,645900,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,"Carboxymethyl; Deamidation (NQ); Oxidation (M)",111650,"Arf-GAP with SH3 domain  ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ASAP2 PE=1 SV=3;",nan
"2469",2604,3261,"O75298|RTN2_HUMAN",94.83,16,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,7,5,4,3,0,0,0,0,0,4,0,3,3,4,4,10,4,NA,NA,NA,NA,NA,634790,NA,NA,NA,2312300,NA,NA,NA,NA,5005600,NA,3734200,710120,3348900,0,NA,NA,NA,NA,NA,4297800,NA,1011600,0,2848400,995300,1728900,637260,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,1,0,2,1,1,1,2,1,"Deamidation (NQ)",59264,"Reticulon-2 OS=Homo sapiens OX=9606 GN=RTN2 PE=1 SV=1;;;",BGN
"2470",2174,3508,"Q16890|TPD53_HUMAN",94.68,38,26,0,26,0,26,0,0,0,0,0,0,0,0,0,7,0,7,0,7,7,7,0,12,7,7,0,7,0,0,7,7,0,7,2131700,NA,0,NA,3566700,NA,NA,NA,NA,NA,NA,NA,NA,NA,2588700,NA,5321700,NA,5548400,1749500,5583000,NA,6652000,2792200,5072800,NA,3123900,NA,NA,764850,918360,NA,1292600,3,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,2,0,2,1,2,0,1,0,0,1,1,0,1,"Deamidation (NQ); Acetylation (Protein N-term)",22449,"Tumor protein D53 OS=Homo sapiens OX=9606 GN=TPD52L1 PE=1 SV=1;;",RBM4
"2471",1673,2457,"Q53S08|RAB6D_HUMAN",94.64,28,9,0,13,9,9,9,9,19,9,9,9,9,9,9,9,4,0,12,0,12,9,9,9,9,9,12,9,12,4,13,9,4,9,3937000,NA,3836000,0,3035500,4437200,3707900,2332000,1705700,2279300,3603500,2010300,2607000,2310400,1176600,506560,NA,2240800,NA,4050300,814710,933920,1763400,6201400,11906000,3849300,3278900,9481400,4669000,3884200,5483800,NA,7707000,6,3,2,0,2,1,2,2,2,3,2,2,2,1,2,4,1,1,0,2,0,5,1,3,2,4,3,2,2,4,1,5,2,1,4,"Deamidation (NQ); Acetylation (Protein N-term)",28242,"Ras-related protein Rab-6D OS=Homo sapiens OX=9606 GN=RAB6D PE=2 SV=1;;",DNMBP
"2472",1673,2852,"Q9H0N0|RAB6C_HUMAN",94.64,24,9,0,9,9,9,9,9,15,9,9,9,9,9,9,9,4,0,12,0,9,9,9,9,9,9,12,9,12,4,13,9,0,9,3937000,NA,3836000,0,3035500,4437200,3707900,2332000,1705700,2279300,3603500,2010300,2607000,2310400,1176600,506560,NA,2240800,NA,4050300,814710,933920,1763400,6201400,11906000,3849300,3278900,9481400,4669000,3884200,5483800,NA,7707000,4,3,2,0,1,1,2,2,2,2,2,2,2,1,2,4,1,1,0,2,0,4,1,3,2,4,3,2,2,4,1,5,2,0,4,"Deamidation (NQ); Acetylation (Protein N-term)",28355,"Ras-related protein Rab-6C OS=Homo sapiens OX=9606 GN=RAB6C PE=1 SV=2;;",TAGLN3
"2473",2200,2104,"Q13362|2A5G_HUMAN",94.63,20,2,8,4,0,2,2,4,0,0,0,2,0,0,0,5,0,5,2,5,5,2,0,5,4,2,0,2,0,0,2,2,2,2,NA,940350,494270,NA,NA,NA,605720,NA,NA,NA,NA,NA,NA,NA,1223800,NA,2487200,810150,1231600,192400,1780000,NA,0,NA,4322400,NA,0,NA,NA,716380,730260,147800,383850,5,3,1,1,1,0,1,1,1,0,0,0,1,0,0,0,3,0,2,2,3,2,1,0,2,1,2,0,1,0,0,1,3,1,1,"Carboxymethyl; Deamidation (NQ); Oxidation (M)",61061,"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform OS=Homo sapiens OX=9606 GN=PPP2R5C PE=1 SV=3;",OGA
"2474",1571,2934,"O95197|RTN3_HUMAN",94.61,9,1,1,1,1,1,5,1,1,5,5,1,1,1,1,5,1,0,1,4,4,1,5,7,2,1,1,1,1,1,1,1,1,1,2222700,230370,3308800,1674100,2188000,1717400,4775600,2392500,832100,1516900,1183000,408480,4944800,2637000,10691000,0,NA,384640,0,7807900,4045400,4669900,15859000,9750400,11540000,5691700,10310000,8537900,12397000,10761000,5931800,5583700,5134000,6,5,2,1,2,2,3,3,2,2,3,3,2,2,4,3,5,2,0,3,1,2,1,4,4,3,2,3,2,1,3,3,3,2,2,"Carboxymethyl; Deamidation (NQ); Acetylation (Protein N-term)",112611,"Reticulon-3 OS=Homo sapiens OX=9606 GN=RTN3 PE=1 SV=2;",TTC1
"2475",2412,2077,"O00423|EMAL1_HUMAN",94.6,23,0,0,0,0,0,1,0,0,0,0,0,5,0,1,3,0,2,5,2,3,3,2,0,2,2,10,0,2,0,3,2,0,0,NA,NA,NA,NA,NA,779940,NA,NA,NA,NA,NA,1423300,NA,159800,4670600,NA,0,1353000,250010,3161800,2864500,916410,NA,2076100,2518200,4868700,NA,1658800,NA,266490,1291900,NA,NA,12,11,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0,1,4,1,3,2,2,0,2,1,5,0,1,0,3,1,0,0,"Carboxymethyl; Deamidation (NQ)",89861,"Echinoderm microtubule-associated protein-like 1 OS=Homo sapiens OX=9606 GN=EML1 PE=1 SV=3;;",MRPS2
"2476",2629,5625,"P05155|IC1_HUMAN",94.32,21,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,2,6,6,0,6,0,0,6,6,0,0,6,6,6,6,0,0,0,NA,NA,NA,NA,NA,NA,203350,1026400,NA,NA,NA,NA,NA,NA,NA,0,1939300,2800200,NA,0,NA,NA,0,5284400,NA,NA,255060,13091000,4369900,585480,NA,NA,NA,5,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,2,1,0,0,0,"Deamidation (NQ)",55154,"Plasma protease C1 inhibitor OS=Homo sapiens OX=9606 GN=SERPING1 PE=1 SV=2;;;",VPS28
"2477",2393,2679,"Q96SL4|GPX7_HUMAN",94.2,43,7,7,0,19,0,0,0,30,0,0,0,0,0,0,7,7,6,7,7,7,0,7,7,0,0,7,0,19,0,0,0,7,0,152000,167890,NA,4706700,NA,NA,NA,3301000,NA,NA,NA,NA,NA,NA,330930,995700,1048900,87033,1868700,6557700,NA,1667800,0,NA,NA,2496800,NA,6392400,NA,NA,NA,833920,NA,4,4,1,1,0,3,0,0,0,2,0,0,0,0,0,0,1,1,1,1,2,2,0,3,1,0,0,2,0,2,0,0,0,1,0,"Carboxymethyl",20996,"Glutathione peroxidase 7 OS=Homo sapiens OX=9606 GN=GPX7 PE=1 SV=1;;;",GTPBP1
"2478",2161,2656,"Q9GZT8|NIF3L_HUMAN",94.14,9,3,0,3,3,3,3,0,3,0,3,0,3,3,3,0,3,7,3,2,3,4,0,3,3,4,5,0,6,0,3,3,3,3,391410,NA,61734,251420,525930,405570,NA,425430,NA,152460,NA,299500,6879000,7005500,NA,612140,1736700,0,661780,2806600,356560,NA,307690,0,2222900,1658400,NA,13075000,NA,515510,1209100,295450,1158200,4,4,1,0,1,1,1,1,0,1,0,1,0,1,1,2,0,1,2,1,2,1,1,0,1,1,1,2,0,2,0,1,2,2,1,"Deamidation (NQ)",41968,"NIF3-like protein 1 OS=Homo sapiens OX=9606 GN=NIF3L1 PE=1 SV=2;;;",CHMP7
"2479",2520,4221,"Q07817|B2CL1_HUMAN",94.11,21,4,0,4,0,4,4,4,4,0,0,4,4,4,0,0,0,0,12,0,12,4,0,0,0,0,0,0,0,0,0,0,12,0,369070,NA,0,NA,291270,864980,592290,683070,NA,NA,475790,276550,686780,NA,NA,NA,NA,318400,NA,1505400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,3,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"Deamidation (NQ)",26049,"Bcl-2-like protein 1 OS=Homo sapiens OX=9606 GN=BCL2L1 PE=1 SV=1;;;",TRA2A
"2480",1966,23904,"Q9P003|CNIH4_HUMAN",94.03,14,14,0,14,14,0,14,14,14,14,14,14,0,0,0,0,0,14,14,0,14,0,14,14,14,0,14,0,14,14,14,14,14,14,1226400,NA,1178100,1778600,NA,2246300,1774800,2319600,682420,0,737130,NA,NA,NA,NA,NA,5002300,3852200,NA,9156200,NA,780000,8432400,12177000,NA,2337800,NA,6599700,3718600,4311900,6585200,1544300,2977900,1,1,1,0,1,1,0,1,2,1,1,1,2,0,0,0,0,0,1,2,0,2,0,2,2,3,0,1,0,1,1,3,1,1,1,"Deamidation (NQ)",16093,"Protein cornichon homolog 4 OS=Homo sapiens OX=9606 GN=CNIH4 PE=1 SV=1;;;",MRPL48
"2481",2934,1871,"Q8WZA9|IRGQ_HUMAN",93.82,27,6,0,19,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,1660100,NA,4661800,NA,2988400,NA,NA,NA,NA,1192600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468700,NA,NA,NA,115200,346380,0,NA,NA,93065,7,7,1,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,"Carboxymethyl; Deamidation (NQ)",62717,"Immunity-related GTPase family Q protein OS=Homo sapiens OX=9606 GN=IRGQ PE=1 SV=1;;",PPP1R2
"2482",2790,5953,"P29972|AQP1_HUMAN",93.71,22,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,20,7,20,0,0,7,0,0,0,0,0,0,12,20,NA,1713500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92249,NA,NA,NA,NA,NA,1739100,0,149210,NA,NA,2161700,NA,NA,NA,NA,NA,NA,0,2198600,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,2,"Carboxymethyl; Deamidation (NQ)",28526,"Aquaporin-1 OS=Homo sapiens OX=9606 GN=AQP1 PE=1 SV=3;;",PPP1R2B
"2483",2625,2778,"P18440|ARY1_HUMAN",93.6,19,0,0,0,6,0,6,0,6,6,6,0,11,0,6,6,6,0,6,6,3,0,0,0,3,0,0,0,3,3,0,5,0,3,NA,NA,NA,874530,NA,536180,NA,751330,518170,638910,NA,567870,NA,0,2172500,304920,NA,364710,780370,1300200,NA,NA,NA,2254000,NA,NA,NA,1687500,1293200,NA,2093800,NA,764310,4,4,0,0,0,1,0,1,0,1,1,1,0,2,0,1,1,1,0,1,2,1,0,0,0,3,0,0,0,1,1,0,1,0,1,"Deamidation (NQ)",33899,"Arylamine N-acetyltransferase 1 OS=Homo sapiens OX=9606 GN=NAT1 PE=1 SV=2;;;",VASN
"2484",2955,2175,"Q96CG8|CTHR1_HUMAN",93.59,24,0,3,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,NA,2898800,NA,NA,NA,8038700,NA,NA,NA,NA,NA,2498300,NA,NA,NA,NA,NA,20391000,NA,NA,NA,1315100,NA,2223900,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,"Deamidation (NQ)",26224,"Collagen triple helix repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=CTHRC1 PE=1 SV=1;;;",UCHL5
"2485",2423,2383,"P15151|PVR_HUMAN",93.55,12,5,0,5,0,2,0,2,0,2,2,3,0,7,0,0,0,3,0,3,0,8,2,10,3,3,0,0,0,3,3,3,5,3,2643800,NA,8844300,NA,1450400,NA,3324900,NA,0,0,7754900,NA,2682500,NA,NA,NA,4992300,NA,7766200,NA,10614000,3125600,16797000,2078700,11108000,NA,NA,NA,1286300,2003200,1663100,11596000,3344000,4,4,2,0,2,0,1,0,1,0,1,1,1,0,2,0,0,0,2,0,1,0,3,2,4,2,1,0,0,0,1,1,1,3,2,"Deamidation (NQ)",45303,"Poliovirus receptor OS=Homo sapiens OX=9606 GN=PVR PE=1 SV=2;;;",KIF16B
"2486",1823,3785,"P50336|PPOX_HUMAN",93.49,9,0,0,3,3,3,3,3,3,0,0,3,3,0,3,3,0,3,3,0,6,0,0,0,5,3,3,3,3,6,3,3,3,3,NA,NA,464810,498820,353610,690710,605270,597890,NA,NA,1972900,547550,NA,435820,5627500,NA,7202400,6083900,NA,19023000,NA,NA,NA,10849000,4044700,4432800,1975100,5877900,6186800,2471800,6592900,74645,2057600,3,3,0,0,1,1,1,1,1,1,0,0,1,1,0,1,2,0,2,2,0,5,0,0,0,3,2,2,1,1,4,1,2,1,1,"Carboxymethyl; Deamidation (NQ)",50765,"Protoporphyrinogen oxidase OS=Homo sapiens OX=9606 GN=PPOX PE=1 SV=1;;",PI4KA
"2487",3074,2832,"P49354|FNTA_HUMAN",93.48,12,0,0,7,0,0,0,7,0,0,0,7,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,NA,NA,605850,NA,NA,NA,211040,NA,NA,NA,636780,NA,NA,NA,776670,NA,NA,NA,NA,NA,NA,434700,NA,NA,NA,NA,NA,969470,NA,NA,NA,NA,NA,4,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Deamidation (NQ)",44409,"Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha OS=Homo sapiens OX=9606 GN=FNTA PE=1 SV=1;;;",PLPP1
"2488",2626,4177,"Q9H2V7|SPNS1_HUMAN",93.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,3,6,0,0,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080300,NA,NA,1752800,2250800,NA,455830,688110,5296800,NA,NA,70735,0,160590,NA,NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,3,0,0,1,1,1,0,0,0,"",56630,"Protein spinster homolog 1 OS=Homo sapiens OX=9606 GN=SPNS1 PE=1 SV=1;;;",DDX58
"2489",2310,3033,"O43310|CTIF_HUMAN",93.44,10,3,0,3,3,4,3,6,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,0,0,791930,NA,1925200,1235300,2329000,641080,3174800,1339300,703100,0,414550,NA,399210,192660,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,126320,0,NA,NA,604340,NA,NA,5,5,2,0,2,2,4,1,3,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,"Deamidation (NQ)",67587,"CBP80/20-dependent translation initiation factor OS=Homo sapiens OX=9606 GN=CTIF PE=1 SV=1;;;",RAP2B
"2490",3301,2519,"O75027|ABCB7_HUMAN",93.39,11,1,0,2,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,4,1,1,1,1,1,1,0,4,2,1,347380,NA,NA,506600,NA,NA,NA,NA,NA,NA,1735200,299350,638590,NA,NA,NA,NA,1628100,1543400,NA,5245700,2658000,0,NA,4006700,916860,569240,NA,3411100,NA,1854400,2944500,2971400,7,5,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,2,1,1,1,2,1,2,0,2,3,1,"Deamidation (NQ)",82641,"ATP-binding cassette sub-family B member 7  mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=2;;;",NDUFS7
